Object_Id  Timestamp Type Lat Lng 
38 130 point 50.6233538 3.0844584
43 130 point 50.6285905 3.0650259
48 130 point 50.6307924 3.0760608
7 131 point 50.6181944 3.0817673
19 131 point 50.6278561 3.078702
30 131 point 50.634037 3.0616604
32 131 point 50.6302411 3.0818508
38 131 point 50.6236056 3.0845808
43 131 point 50.6278728 3.066326
48 131 point 50.6308009 3.0761596
7 132 point 50.6179808 3.0818484
19 132 point 50.6277758 3.0785464
30 132 point 50.6337153 3.0616385
32 132 point 50.6307497 3.0818963
38 132 point 50.6239044 3.084652
43 132 disappearpoint 50.6278042 3.0664118
48 132 point 50.6307843 3.0762413
7 133 point 50.617714 3.0819884
19 133 point 50.6276541 3.0779355
30 133 point 50.6338514 3.0615355
32 133 point 50.6313504 3.0820382
38 133 point 50.6243257 3.0847049
48 133 point 50.6307369 3.0762578
7 134 point 50.6174755 3.0821732
19 134 point 50.6278778 3.0777802
30 134 point 50.6340716 3.0613114
32 134 point 50.6318108 3.082111
38 134 point 50.6246006 3.0846793
48 134 point 50.6306871 3.0763024
7 135 point 50.61715 3.0825065
19 135 point 50.6282699 3.0776239
30 135 point 50.6340937 3.0613897
32 135 point 50.6321417 3.0822204
38 135 point 50.6248254 3.0846255
48 135 point 50.6302283 3.0760898
7 136 point 50.6158459 3.0840123
19 136 point 50.6283443 3.0781142
30 136 point 50.6342384 3.0617001
32 136 point 50.6323845 3.0823048
38 136 point 50.6251382 3.084505
48 136 point 50.6294575 3.0757266
7 137 point 50.6163027 3.083224
19 137 disappearpoint 50.6286981 3.0779757
30 137 point 50.6343396 3.0617291
32 137 point 50.632607 3.0824248
38 137 point 50.6264336 3.0838091
48 137 point 50.6294421 3.0756505
7 138 point 50.6164234 3.0830157
30 138 point 50.6343842 3.0617419
32 138 point 50.6328677 3.0826295
38 138 point 50.6265044 3.0837609
48 138 point 50.6294801 3.0754057
7 139 point 50.6167204 3.0824154
30 139 point 50.634434 3.0617215
32 139 point 50.6330581 3.0828542
38 139 point 50.6290646 3.0825953
48 139 point 50.6294341 3.0752132
7 140 point 50.616953 3.0820312
30 140 point 50.6344614 3.0616751
32 140 point 50.6332085 3.0830396
38 140 point 50.6292774 3.0825119
48 140 point 50.629217 3.0754158
7 141 point 50.6172038 3.0817033
30 141 point 50.6347363 3.0609454
32 141 point 50.6334255 3.0833598
38 141 point 50.6295906 3.0824432
48 141 point 50.6291926 3.0754386
7 142 point 50.6174683 3.0814418
30 142 point 50.6351011 3.0617659
32 142 point 50.6337126 3.0839872
38 142 point 50.6300077 3.0824151
48 142 point 50.6291024 3.0754623
7 143 point 50.6177903 3.0812176
30 143 point 50.6351263 3.0618226
32 143 point 50.6339335 3.084479
38 143 point 50.6303704 3.0824405
48 143 point 50.629122 3.0756253
7 144 point 50.6181344 3.081063
30 144 point 50.6352019 3.0619927
32 144 point 50.6342917 3.0853355
38 144 point 50.6307175 3.0824913
48 144 point 50.6291278 3.0756667
7 145 point 50.6184844 3.080947
30 145 point 50.6355001 3.0616385
32 145 point 50.6344546 3.0857108
38 145 point 50.6316148 3.082689
48 145 point 50.6292663 3.0765698
7 146 point 50.6187716 3.0808917
30 146 point 50.6355449 3.0616582
32 146 point 50.6345542 3.0859228
38 146 point 50.6321341 3.0828053
48 146 point 50.6293252 3.0769386
7 147 point 50.6190065 3.0808834
30 147 point 50.6355867 3.0616787
32 147 point 50.6345951 3.0859775
38 147 point 50.6325253 3.0829467
48 147 point 50.6293569 3.0771376
7 148 point 50.6194636 3.0809445
30 148 point 50.6356471 3.061734
32 148 point 50.6346744 3.0861258
38 148 point 50.6328717 3.0831932
48 148 point 50.6294225 3.0775488
7 149 point 50.6197556 3.0810481
30 149 point 50.6356821 3.0618011
32 149 point 50.634924 3.086555
38 149 point 50.633021 3.0833226
48 149 point 50.6294561 3.0777592
